paper_id,replacement_pct,age_days,strength_mpa,is_range,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,specific_gravity,mean_particle_um,specific_surface,bet_surface,blaine,wb_ratio,burn_temp_c,burn_duration,grind_duration,pozzolanic_reactivity,activation_method,mineralogy,processing_method
64,30.0,7.0,9.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,30.0,14.0,11.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,30.0,21.0,13.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,30.0,28.0,16.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
65,0.0,7.0,16.3,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,5.0,7.0,16.8,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,10.0,7.0,17.2,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,15.0,7.0,17.8,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,20.0,7.0,16.5,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,25.0,7.0,15.8,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,0.0,14.0,23.3,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,5.0,14.0,22.8,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,10.0,14.0,24.5,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,15.0,14.0,25.5,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,20.0,14.0,23.5,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,25.0,14.0,22.7,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,0.0,28.0,26.0,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,5.0,28.0,26.5,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,10.0,28.0,27.2,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,15.0,28.0,28.0,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,20.0,28.0,26.1,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
65,25.0,28.0,25.2,True,87.5,,,,,,,,,87.5,,,,,,0.4,,,,,,,other
67,0.0,56.0,67.05,False,75.24,2.42,2.18,2.24,2.28,0.12,0.86,1.72,12.99,,,,,,,0.35,,,,,,,controlled_burn
67,5.0,56.0,69.13,False,75.24,2.42,2.18,2.24,2.28,0.12,0.86,1.72,12.99,,,,,,,0.35,,,,,,,controlled_burn
67,10.0,56.0,71.85,False,75.24,2.42,2.18,2.24,2.28,0.12,0.86,1.72,12.99,,,,,,,0.35,,,,,,,controlled_burn
67,15.0,56.0,65.35,False,75.24,2.42,2.18,2.24,2.28,0.12,0.86,1.72,12.99,,,,,,,0.35,,,,,,,controlled_burn
67,20.0,56.0,63.77,False,75.24,2.42,2.18,2.24,2.28,0.12,0.86,1.72,12.99,,,,,,,0.35,,,,,,,controlled_burn
68,15.0,28.0,21.0,False,89.03333333333333,1.3257142857142856,1.2607142857142857,0.8185714285714286,1.0007142857142857,0.8464285714285714,0.2714285714285714,2.472142857142857,5.14,,2.29,19.53333333333333,7000.0,,,0.39875,681.25,24.5,185.0,2.0,mechanical,mixed,uncontrolled_burn
69,2.5,7.0,2.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,5.0,7.0,5.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,7.5,7.0,7.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,10.0,7.0,10.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,2.5,14.0,2.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,5.0,14.0,5.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,7.5,14.0,7.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,10.0,14.0,10.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,2.5,28.0,2.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,5.0,28.0,5.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,7.5,28.0,7.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,10.0,28.0,10.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,2.5,91.0,2.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,5.0,91.0,5.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,7.5,91.0,7.5,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
69,10.0,91.0,10.0,False,,,,,,,,,,,2.24,,87.0,,,0.4,,,,,,,burn_other
72,0.0,28.0,33.905,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,5.0,28.0,31.835,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,10.0,28.0,33.94,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,20.0,28.0,34.675,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,30.0,28.0,35.665,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,0.0,28.0,54.0,False,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,5.0,28.0,55.4,False,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,10.0,28.0,62.3,False,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,20.0,28.0,60.2,False,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,0.0,200.0,24.25,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,5.0,200.0,15.7,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
72,10.0,200.0,17.2,True,86.77625,1.07875,1.0450000000000002,0.87625,0.6271428571428571,,0.3742857142857143,2.4385714285714286,12.0,88.33333333333333,2.154,28.03333333333333,347.79315789473685,,,,600.0,,86.0,2.0,both,mixed,controlled_burn
74,0.0,7.0,20.25,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,0.0,14.0,28.45,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,0.0,28.0,33.45,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,5.0,7.0,21.23,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,5.0,14.0,29.25,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,5.0,28.0,34.5,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,10.0,7.0,22.23,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,10.0,14.0,30.78,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,10.0,28.0,35.7,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,15.0,7.0,23.72,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,15.0,14.0,32.85,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,15.0,28.0,37.12,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,20.0,7.0,21.25,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,20.0,14.0,29.85,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
74,20.0,28.0,34.9,False,92.76,3.85,0.79,1.98,,,0.4,0.22,,,2.12,,,,,0.55,600.0,6.0,,,thermal,,controlled_burn
76,7.0,10.0,22.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,10.0,20.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,10.0,25.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,10.0,23.5,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,10.0,21.5,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,20.0,29.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,20.0,26.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,20.0,31.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,20.0,28.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,20.0,26.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,30.0,35.7,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,30.0,32.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,7.0,30.0,30.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,30.0,36.5,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,30.0,32.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
76,14.0,30.0,30.0,False,83.1,4.7,2.15,1.1,1.5,1.2,0.1,2.96,1.13,,2.45,4.5,165.0,165.0,,0.5,550.0,,30.0,2.0,mechanical,amorphous,controlled_burn
78,0.0,28.0,31.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,28.0,37.8,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,28.0,10.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,28.0,44.6,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,28.0,15.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,28.0,41.8,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,28.0,20.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,0.0,56.0,45.6,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,56.0,52.4,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,56.0,10.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,56.0,54.4,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,56.0,15.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,56.0,48.2,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,56.0,20.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,0.0,90.0,47.1,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,90.0,59.3,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,90.0,10.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,90.0,61.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,90.0,15.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,90.0,56.8,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,90.0,20.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,0.0,120.0,58.1,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,120.0,65.2,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,10.0,120.0,10.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,120.0,68.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,15.0,120.0,15.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,120.0,63.5,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
78,20.0,120.0,20.0,False,90.8,0.07,0.11,0.6,1.7,0.03,0.76,,,45.4,2.02,9.0,,,16500.0,0.4333333333333333,516.6666666666666,2.0,,2.0,both,crystalline,controlled_burn
